Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Japan,JPN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,-7.679614448,6.590631827,-1.873835507,1.627515868,-0.440399295,7.448861961,-7.624845619,5.925965941,-9.806846433,-10.33600498,-0.338950986,-1.395216401,6.163570443,7.640232108,-7.622978437,-5.179173885,1.37032407,-1.018197916,-1.555786279,-5.748730347,-4.216017078,-8.055500638,0.738901812,-6.686717765,4.350267213,-7.500846934,3.25311847,..
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,6.736078,6.415862,5.964803,5.807255,5.706734,5.51425,5.364807,5.29566,5.217257,4.947106,4.757792,4.561006,4.503654,4.486617,4.325865,4.16344,4.121542,4.104017,4.064163,3.938459,3.699158,3.752523,3.592824,3.524867,3.497725,3.383711,3.325158,3.396733,3.265643,3.249428,3.169765,..
Japan,JPN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,32.61078074,32.52173913,32.29571984,33.20939335,33.50393701,33.32409863,33.20203708,32.48519763,32.58553452,32.80839895,31.99837365,32.19164118,32.64513491,32.29979466,..,..,..,..,..,..,..,..
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,15.99561163,15.8639605,15.73230938,15.59517279,15.42786615,15.25507405,15.08916324,14.91632373,14.74897119,14.59807956,14.42524005,14.30178326,14.19753086,14.10150892,14.01920439,13.93689986,13.86392318,13.7909465,13.71522634,13.64773663,13.58847737,13.4951989,13.45679012,13.42112483,13.36076818,13.29492455,13.20438957,13.10836763,13.02057613,12.93552812,12.84499314,12.781893,..
Japan,JPN,Agricultural land (sq. km),AG.LND.AGRI.K2,58320,57840,57360,56860,56250,55620,55000,54370,53760,53210,52580,52130,51750,51400,51100,50800,50534,50268,49992,49746,49530,49190,49050,48920,48700,48460,48130,47780,47460,47150,46820,46590,..
Japan,JPN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,4492.890101,4147.679325,4249.045397,4356.456777,4420.600858,4585.313175,4611.038679,4642.153644,4674.751929,4707.972463,4532.12785,4510.090009,4482.674813,4451.908119,4416.793789,4382.394495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,385.4865772,369.6202532,378.4471786,387.8548559,378.4334764,354.4492441,339.6349413,330.4224119,312.8114664,319.4981124,324.6088511,304.680468,292.8733582,301.858947,295.0873989,296.7817477,294.3901451,327.1423509,235.8632939,208.4933279,255.0904694,249.8398966,252.8253439,244.6436999,253.1975367,225.3269917,236.0181644,243.2347993,235.9971028,226.5033948,216.0087719,216.9603524,..
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,68.43115743,68.41086122,68.390565,68.37026879,68.34997257,68.32967636,68.32812071,68.30781893,68.28751715,68.26721536,68.24691358,68.27160494,68.2962963,68.32098765,68.34567901,68.37037037,68.39506173,68.41975309,68.44444444,68.4691358,68.49382716,68.48175583,68.4696845,68.45761317,68.44554184,68.43347051,68.42249657,68.40877915,68.40877915,68.40877915,68.40877915,68.40877915,..
Japan,JPN,Land area (sq. km),AG.LND.TOTL.K2,364600,364600,364600,364600,364600,364600,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,364500,..
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,338.6670324,340,341.2643993,342.372463,343.3296764,344.1360395,345.0123457,345.8353909,346.776406,347.4101509,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.3580247,350.7078189,350.1481481,349.6433471,349.1796982,348.8093278,348.6310014,348.345679,347.9039781,347.4156379,346.3950617,344.8054678,..
Japan,JPN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.36,29.38753863,29.38753863,29.38754,29.38754,29.74921799,29.749218
Japan,JPN,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.302797586,1.272627537,1.236972024,1.204059243,1.160175535,1.119034558,1.075445816,1.042524005,1.015089163,0.995884774,0.976680384,0.957475995,0.943758573,0.930041152,0.919067215,0.910836763,0.899862826,0.888888889,0.877914952,0.864197531,0.853223594,0.842249657,0.83127572,0.823045267,0.812071331,0.798353909,0.787379973,0.776406036,0.762688615,0.748971193,0.735253772,0.721536351,..
Japan,JPN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.02095155,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.331782885,0.392819832,0.371192387,0.324167599,0.279192364,0.234590173,0.226884732,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,0.009392097,0.063373589,0.114908848,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416,-0.443851919
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.091836213,10.02628871,10.02628871,10.02628807,10.02620204,15.23544238,15.23544238
Japan,JPN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.493492038,8.233762209,8.233762209,8.233762,8.233667,13.89171028,13.8917103
Japan,JPN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,50.19815059,51.04895105,52.27947127,53.73011519,55.00553097,55.01858736,54.79247537,55.29770992,55.17902813,55.66037736,56.10889774,57.01420159,58.41054882,58.83206384,59.44666909,59.80825959,60.24682124,60.76573161,61.40691799,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,34.92231638,34.64453266,34.55777461,34.65240642,33.11842552,31.19730185,29.43285528,28.29346093,29.00840336,36.59158521,33.11613645,37.46713409,39.26189418,39.54219031,39.58333333,39.78300181,39.38979964,41.13712375,40.25157233,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Arable land (% of land area),AG.LND.ARBL.ZS,2.832445594,2.850403287,2.81996652,2.786181708,2.824227667,2.742352762,2.715264039,2.704915538,2.662304063,2.669608888,2.644042003,2.66930452,2.944757267,2.880048699,2.88144879,2.889697154,2.709481053,2.517729417,2.649216253,2.571906863,2.600213057,2.634606605,2.6431289,2.443159336,2.447116116,2.511976868,2.514077005,2.514077005,2.514077005,2.514077005,2.514077005,2.514077005,..
Malaysia,MYS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,82.04013047,78.15302755,73.60760079,68.22113624,61.73641196,53.77940759,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,45.64504373,..,..
Malaysia,MYS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.743568966,1.617252874,1.490936782,1.36462069,1.238304598,1.292931034,0.945517241,0.952250454,0.958983666,0.965716878,0.972450091,0.979183303,0.985916515,0.992649728,0.99938294,1.006124319,1.012849365,1.019582577,1.026315789,1.033049002,1.039782214,1.046515427,1.053248639,1.059981851,1.066715064,1.073448276,1.129655172,1.15637931,1.15637931,1.15637931,1.15637931,..,..
Malaysia,MYS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,10.1127,9.380066667,8.647433333,7.9148,7.182166667,7.499,5.484,5.523052632,5.562105263,5.601157895,5.640210526,5.679263158,5.71831579,5.757368421,5.796421053,5.835521053,5.874526316,5.913578947,5.952631579,5.991684211,6.030736842,6.069789474,6.108842105,6.147894737,6.186947368,6.226,6.552,6.707,6.707,6.707,6.707,..,..
Malaysia,MYS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,284000000,2558200000,790000000,10000000,..,..,..,..,3964800000,..,16400000,..,2521000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,96.87855964,96.9386639,96.94078469,96.94479257,96.95063816,96.95799792,96.96703609,96.97763044,96.9897377,97.0030775,97.01774845,97.02389168,97.02948839,97.03601918,97.04368865,97.05220722,97.06169882,97.07118427,97.08076703,97.09036742,97.09991057,97.10941679,97.15645919
Malaysia,MYS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,93.10424036,93.28163483,93.45575252,93.62669042,93.79448649,93.95906035,94.12057127,94.27903772,94.43452009,94.58699472,94.73658274,94.88071212,95.02210645,95.16126897,95.29830454,95.43319702,95.56602391,95.69193988,95.81884771,95.88023365,95.93880556,95.99469789,95.9961352
Malaysia,MYS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,92.5773021,92.69727662,92.7632829,92.83030945,92.89831049,92.96671584,93.03588266,93.10563016,93.17591974,93.24628848,93.31696499,93.37020979,93.42081121,93.47149872,93.52266553,93.57384096,93.6252759,93.67532013,93.72420661,93.77186255,93.81822007,93.86336693,93.94192081
Malaysia,MYS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,76.11093251,76.28206248,76.45002986,76.61492806,76.77679375,76.93555024,77.09135063,77.24421299,77.63326945,78.01995624,78.55368981,79.08708173,79.6227308,80.16110926,80.70230737,81.24629895,81.79314846,82.33808317,83.05384957,83.78173019,84.51442175,85.25199083,85.96859955
Malaysia,MYS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,284000000,2558200000,790000000,10000000,..,..,..,..,3964800000,..,..,..,2521000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,33110.5904,32190.98981,31306.15542,30446.07116,29608.90264,28802.86169,28034.15198,27295.17349,26592.64497,25929.14058,25277.67306,24636.27827,24024.07875,23444.37384,22894.81487,22373.49102,21879.02086,21408.0566,20965.6519,20554.83598,20196.58169,19873.81294,19554.8164,19246.84635,18950.24838,18668.22613,18397.26924,18138.714,17901.63735,17680.75986,17469.8832,..,..
Malaysia,MYS,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,..,..
Malaysia,MYS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.21653328,14.35570291,14.57241077,13.78735612,13.66103724,12.94943656,11.68043447,11.10133253,13.31224426,10.84238805,8.599021888,8.010970591,8.985081404,9.306085216,9.271002093,8.262291704,8.609982841,9.98677368,9.968582335,9.219100044,10.08991593,11.45335312,9.793750746,9.113363845,8.873209013,8.287499926,8.462526618,8.598276952,7.512089533,7.241308,8.168545268,9.588179408,8.927887404
Malaysia,MYS,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-1.72839312,1.040077269,6.858668447,-3.138866371,-1.894073805,-2.534305299,4.534302203,0.670757021,-2.765129784,0.479675462,6.058193552,-0.172937015,2.866575281,6.030949013,4.674997551,2.593833403,5.835856788,8.826785542,-3.444377824,-10.27582094,14.39613369,6.844670672,0.960984685,1.98532545,2.047575648,1.448714667,-3.651872584,5.886546708,0.128631581,1.943053283,-2.428795054,-0.209876294,0.051568282
Malaysia,MYS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,22.33444,21.7912,21.10951,20.57037,19.97148,19.36114,17.28556,18.79738,18.37222,18.36341,15.13182,14.92749,14.26777,14.55583,14.63755,14.63247,14.73004,13.9589,13.49623,13.30248,13.39134,13.25115,12.69298,12.58943,12.46907,11.36711,11.01605,10.59484,10.2274,9.950604,9.649141,..
Malaysia,MYS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.509163327,5.476573124,5.157544309,5.156924513,5.156924513,5.156924513,5.156924513,5.156924513,5.156924513,..
Malaysia,MYS,Agricultural land (% of land area),AG.LND.AGRI.ZS,20.56490641,20.68026176,20.71678588,20.97519403,21.27803987,21.20225232,21.1873383,21.18003348,21.13742201,21.14472683,21.11915995,21.14442246,21.41987521,21.65953432,21.70658956,21.71483792,21.53462182,21.63201948,21.76350632,21.97534622,22.49064069,22.92071222,23.8295541,24.52990412,24.62030132,26.08421854,26.08735352,26.08735352,26.08735352,26.08735352,26.08735352,26.08735352,..
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,67566,67945,68065,68914,69909,69660,69611,69587,69447,69471,69387,69470,70375,71162.4,71317,71344.1,70752,71072,71504,72200,73893,75306,78292,80593,80890,85699.7,85710,85710,85710,85710,85710,85710,..
Malaysia,MYS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,279.3896411,309.6636412,336.7512142,368.4181778,419.5064123,480.5216426,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,977.326456,1004.805125,1041.446303,1126.283592,1247.224916,1211.986681,1267.79509,1408.79937,1607.408254,1509.291985,1367.877288,1289.301026,1183.44614,1235.830223,1802.750586,1658.248723,2012.955358,2299.421663,2110.609616,1301.983882,2166.750064,2183.644986,1916.8405,1985.865404,2291.563744,1896.164108,1994.11454,2009.637058,1952.092022,1346.369237,1589.850811,2146.253789,..
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,62.75604931,62.47385482,62.19166033,61.90946583,61.62727134,61.34507685,61.06288236,60.78068787,60.49849338,60.21629889,59.9341044,59.70774616,59.48138792,59.25502968,59.02867144,58.80231319,58.57595495,58.34959671,58.12323847,57.89688023,57.67052199,57.98497641,58.29943083,58.61388525,58.92833967,59.2427941,58.78752093,58.63488054,58.48224015,58.32959976,58.17695937,58.02431898,..
Malaysia,MYS,Land area (sq. km),AG.LND.TOTL.K2,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,..
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,53.31625019,54.83933648,56.38931061,57.98227667,59.62168011,61.29017806,62.97078375,64.67562928,66.38423984,68.08295541,69.83761984,71.6558119,73.48179881,75.29877035,77.10621519,78.9028641,80.68608431,82.4611292,84.20117486,85.88404809,87.40749049,88.82706742,90.27609801,91.72061178,93.15616801,94.56348501,95.95622584,97.32401765,98.61290823,99.84483336,101.0500472,102.1880201,..
Malaysia,MYS,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.14,19.11931656,19.11931656,19.11932,13.32667,13.32667351,13.3266735
Malaysia,MYS,Permanent cropland (% of land area),AG.LND.CROP.ZS,16.89240603,16.98371633,17.04458986,17.33373916,17.59853904,17.60462639,17.60462639,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.60767007,17.91203774,17.95769289,17.95769289,17.95769289,18.24684219,18.24684219,18.53599148,19.02297976,19.41865774,20.31897732,21.21929691,21.30573733,22.70479379,22.70582864,22.70582864,22.70582864,22.70582864,22.70582864,22.70582864,..
Malaysia,MYS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.096926904,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2.877739569,2.816658907,2.787185691,2.78577769,2.788187896,2.760033446,2.705126616,2.671358913,2.607521862,2.526721764,2.544593667,2.57014353,2.516347422,2.442606437,2.372008464,2.303363822,2.234859554,2.176089804,2.08818532,1.978923414,1.758287403,1.611043429,1.618131318,1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631,1.199859622,1.119853991,1.079363741
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.794,50.576,51.814,53.109,54.402,55.688,56.969,58.237,59.496,60.742,61.977,62.922,63.856,64.78,65.694,66.594,67.483,68.36,69.225,70.075,70.912,71.609,72.275,72.93,73.577,74.213,74.84,75.447,76.036,76.607,77.16,77.696,78.214
Malaysia,MYS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.913485757,8.985544742,8.985544742,8.985443087,7.548073408,8.846089796,8.846089796
Malaysia,MYS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.407442088,1.544620687,1.544620687,1.544437,3.305017,5.556128502,5.5561285
Malaysia,MYS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,17.68807339,16.58291457,16.20773789,16.17150574,16.40574038,15.60804341,15.19775771,14.98786408,14.4045144,13.79912664,13.61182154,13.20860095,12.83728536,12.60303111,12.56476684,12.21799747,11.6737341,11.96977084,11.69956668,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,88.62629247,87.95731707,88.11594203,88.0171184,87.80141844,87.46478873,85.81661891,85.97168597,85.54216867,83.89095415,82.92682927,83.27272727,84.58942632,85.99585062,87.02439024,87.58231421,87.46492049,87.63537906,88.16013629,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Arable land (% of land area),AG.LND.ARBL.ZS,0.861326443,0.775193798,1.033591731,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.145564169,1.093884582,1.136950904,1.05081826,1.033591731,1.093884582,1.154177433,1.214470284,1.2833764,1.320413437,1.38501292,1.417743325,1.472868217,1.610095735,1.610095735,1.592689295,1.653611836,1.82767624,1.82767624,1.82767624,1.82767624,..
Qatar,QAT,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,73.92067392,73.49860335,73.08093088,72.66758811,72.25850808,71.85362517,71.45287513,68.04149173,65.20879245,62.81904365,60.77588289,59.00900901,53.7757258,49.31799427,45.23109866,42.26165209,40.76393359,39.31506353,38.64126708,36.41006,35.1406101,28.30420871,31.96362043,26.96365768,41.36907538,35.81997273,36.44004419,..,..
Qatar,QAT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,341.9642857,339.4642857,336.9642857,334.4642857,286.9642857,287.9166666,288.8690477,289.8214286,290.7738095,291.7261905,292.6785714,311.6428571,333.4642857,353.8571429,374.25,387.5,394.9107143,402.3214286,409.7321429,417.1428571,424.5535714,431.9642857,439.375,446.7857143,450.1785714,446.4285714,447.8571429,446.4285714,446.4285714,446.4285714,446.4285714,..,..
Qatar,QAT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,0.1915,0.1901,0.1887,0.1873,0.1607,0.161233333,0.161766667,0.1623,0.162833333,0.163366667,0.1639,0.17452,0.18674,0.19816,0.20958,0.217,0.22115,0.2253,0.22945,0.2336,0.23775,0.2419,0.24605,0.2502,0.2521,0.25,0.2508,0.25,0.25,0.25,0.25,..,..
Qatar,QAT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.90292479,99.90292479,99.90292479,99.90292479,99.90292479,99.90292479,99.90292479,99.90292479,99.90292479,99.90907103,99.91521727,99.92136351,99.92750975,99.93365599,99.93980223,99.94594847,99.9520947,99.95824094,99.96438718,99.97053342,99.97667966,99.9828259,99.98897214
Qatar,QAT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,99.93654926,99.93654926,99.93654926,99.93654926,99.93654926,99.93654926,99.93654926,99.936549,99.93654874,99.93654848,99.93654822,99.93654796,99.93654769,99.93654743,99.93654717,99.93654691,99.93654665,99.93654639,99.93654613,99.93654587,99.93654561,99.93654534,99.93654508
Qatar,QAT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.34022045,96.68583834,97.03149803,97.37719952,97.7229428,97.57926664,97.42227102,97.26525535,97.10821963,96.95116386,96.79408805,96.63699218,96.64293348,96.64887477,96.65481606
Qatar,QAT,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.5672014,87.56720127,87.56720114,88.45631246,89.34542379,90.23453512,91.12364644,92.01275777,92.90186909,93.79098042,94.68009175,95.56920307,96.4583144,97.34742573,98.23653705,99.12564838,99.93654508
Qatar,QAT,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,126.7900606,122.6762705,118.8220491,115.2166175,111.8472167,108.7097895,105.8071099,101.708891,96.38603986,91.30901253,86.69576135,82.49475937,78.52089076,74.81380047,71.98470839,65.98249107,55.16915256,45.45849355,38.77372554,34.77669018,32.68156946,31.03918642,29.38614443,27.51165438,25.28827505,23.1925065,21.5785811,20.65083313,20.24048589,19.94845462,20.28702518,..,..
Qatar,QAT,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,..,..
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,0.372799554,0.37593985,0.256795869,0.234640393,0.181799294,0.133258478,0.121835107,0.109942375,0.124647567,0.123319456,0.117906612,0.09660604,0.094196462,0.096022952,0.117168463,0.161318389,0.18387227,0.214741537,0.218257646,0.260005311,0.338750394,0.298330767,0.254855193
Qatar,QAT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,0,-25.50723473,11.28403546,1.048951288,18.68512532,16.32652422,10.02507327,36.6742577,-17.00000277,19.477922,5.378146378,4.558998298,5.87188681,25.0619095,7.741157371,8.99113915,20.62652061,15.68580699,2.938101026,18.52951841,0.466104217,7.679129246
Qatar,QAT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,4.472731,4.394204,4.308145,4.17009,4.035657,3.879857,3.697603,3.238061,2.901968,2.597659,2.293532,2.435656,2.596677,2.748164,2.86633,2.968118,2.352689,1.569867,1.573987,1.464534,1.361584,1.354772,1.380097,1.313102,1.232988,1.215823,1.246197,1.22923,1.197101,1.196064,1.18943,..
Qatar,QAT,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.08957416,16.86046512,..,..,..,15.49295775,15.49295775,15.27777778,14.86486486,16.21621622,17.56756757,17.56756757,..
Qatar,QAT,Agricultural land (% of land area),AG.LND.AGRI.ZS,5.254091301,5.254091301,5.512489233,5.598621878,5.598621878,5.598621878,5.684754522,5.684754522,5.684754522,5.684754522,5.684754522,5.710594315,5.658914729,5.701981051,5.615848407,5.56416882,5.624461671,5.684754522,5.745047373,5.805340224,5.865633075,5.925925926,5.986218777,6.046511628,6.179286336,6.179286336,6.179286336,6.266318538,6.440382942,6.440382942,6.440382942,6.440382942,..
Qatar,QAT,Agricultural land (sq. km),AG.LND.AGRI.K2,610,610,640,650,650,650,660,660,660,660,660,663,657,662,652,646,653,660,667,674,681,688,695,702,710,710,710,720,740,740,740,740,..
Qatar,QAT,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,84,87.77777778,55.83333333,53.07692308,53.07692308,53.07692308,46.15384615,54.61538462,57.69230769,61.53846154,63.07692308,61.65413534,71.30434783,70.68965517,51.72413793,62.93103448,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,138,166.6666667,125,153.8461538,461.5384615,461.5384615,90.15384615,89.61538462,76.92307692,61.53846154,38.46153846,67.66917293,118.976378,75.75757576,81.96721311,83.33333333,78.74015748,74.62686567,326.2411348,75.16778523,300.0652316,136.8159204,133.6573512,263.1578947,237.8378378,124.3243243,202.1857923,189.4736842,232.5290476,220.1314286,243.0071429,240.2409524,..
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Qatar,QAT,Land area (sq. km),AG.LND.TOTL.K2,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11490,11490,11490,11490,11490,11490,11490,11490,..
